Date,Type,Link
2024-01-11 21:42:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7151315633761046528
2024-01-11 21:41:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7151241375533948929
2024-01-10 22:35:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7150502221288280064
2024-01-10 22:34:27,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7150513643284021249
2024-01-10 22:34:12,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7150539596735336449
2024-01-10 22:33:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7150675850366029825
2024-01-10 22:31:50,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7150878988230397952
2024-01-09 15:01:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7150501500652257280
2024-01-04 20:05:24,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7148688316689784832
2024-01-04 20:05:22,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7148703951415160833
2024-01-04 20:05:18,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7148739933657079808
2024-01-04 16:34:22,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7148676744508497921?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7148676744508497921%2C7148700587071631361%29
2024-01-04 14:09:28,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7148676744508497921
2024-01-03 14:11:13,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7140727979713642496
2023-12-29 15:39:09,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7146152858839572480
2023-12-22 17:47:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7143575209332129792
2023-12-22 17:46:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7143978496292192256
2023-12-20 19:33:00,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7142868232532557824
2023-12-20 16:36:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7143269906879352832
2023-12-14 21:52:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7141183148897280000
2023-12-11 16:12:39,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7140007366829199360
2023-12-05 16:38:26,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7137833026809438209
2023-11-29 16:15:51,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7135658698932174848
2023-11-28 19:41:49,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7135301423558266880
2023-11-28 15:36:57,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7135288756382666752
2023-11-27 20:42:28,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7135003350328078337
2023-11-24 00:02:21,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7133454250239545344
2023-11-21 14:59:31,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7132332974229876737
2023-11-20 14:56:57,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7132367046436163585
2023-11-16 18:26:02,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7130955204996337664
2023-11-10 15:19:13,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7128750667669635072
2023-11-08 16:19:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7128053364508020736
2023-11-08 14:04:49,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7127816749848162306
2023-11-07 18:40:23,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7127725216184614912
2023-11-03 20:21:47,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7126240085313802240
2023-11-02 18:16:47,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7125907131223957504
2023-10-25 15:27:26,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7122966671396323328
2023-10-23 22:24:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7121165057631129601?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7121165057631129601%2C7122316652431466497%29
2023-10-23 18:24:57,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7121165057631129601?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7121165057631129601%2C7122229289181224960%29
2023-10-23 18:24:56,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7121165057631129601?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7121165057631129601%2C7122227391715823616%29
2023-10-21 10:59:26,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7121165057631129601?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7121165057631129601%2C7121329313940992000%29
2023-10-21 10:59:25,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7121165057631129601?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7121165057631129601%2C7121423836083806208%29
2023-10-20 21:53:22,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7121165057631129601?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7121165057631129601%2C7121250372882485249%29
2023-10-20 21:23:41,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7121165057631129601?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7121165057631129601%2C7121170651725402112%29
2023-10-20 21:23:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7121165057631129601?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7121165057631129601%2C7121211936876216322%29
2023-10-20 21:23:38,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7121165057631129601?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7121165057631129601%2C7121243652625993728%29
2023-10-20 16:09:28,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7121161658634301441?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7121161658634301441%2C7121164027078025216%29
2023-10-20 16:03:28,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7121161658634301441
2023-10-16 14:12:59,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7119686599008813056
2023-10-16 14:00:14,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7119515359690326016
2023-10-11 17:27:41,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7117923676330627072
2023-10-10 19:08:25,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7117586645532475393
2023-10-09 15:56:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7117175855692288000
2023-10-06 19:45:31,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7116146399565529088
2023-10-04 14:27:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7115340925286957058
2023-10-03 18:39:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7114783306742685697
2023-10-03 18:39:46,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7110028564426579969
2023-10-03 14:58:44,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7114967393038147584
2023-09-26 14:40:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7112080483127095296
2023-09-25 14:15:23,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7109579491680677890
2023-09-13 23:48:05,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7107000098319912960
2023-09-06 21:31:52,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7105287250812223488
2023-09-02 17:29:20,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7103508840528154624
2023-08-29 16:54:22,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7102301554963030017
2023-08-11 18:53:27,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7095764473772142592
2023-08-10 15:19:30,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7089408315494969345
2023-08-07 16:32:13,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7087527900677111808
2023-08-02 17:06:56,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7092262723534610432
2023-08-02 13:22:12,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7092327565075378177
2023-08-01 15:16:41,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7092137610130698241
2023-07-31 15:30:59,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A129918-7084545597617143808
2023-07-28 20:13:57,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7090352376879931393
2023-07-01 15:14:54,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7080609520049082368
2023-06-29 16:07:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7079860225305972736
2023-06-20 18:19:55,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7076763917040975872
2023-06-12 20:57:05,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7074060717619834880
2023-06-09 22:38:47,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7072980232416231425
2023-06-08 01:22:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7072363852553732096
2023-06-06 16:04:24,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7071870530521358336
2023-06-05 15:47:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7071484908170293248
2023-06-03 14:36:32,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7070758846687768577
2023-05-31 18:25:59,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7069712250428608512
2023-05-25 16:09:27,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7067526753333760000
2023-05-22 17:27:50,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7064237120197980160
2023-05-19 15:16:12,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7065057877639499776?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7065057877639499776%2C7065340153619193857%29
2023-05-19 15:16:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7065057877639499776?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7065057877639499776%2C7065064229824778240%29
2023-05-19 15:16:04,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7065057877639499776?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7065057877639499776%2C7065067208040726528%29
2023-05-19 13:43:09,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7065057877639499776?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7065057877639499776%2C7065126185671806977%29
2023-05-19 13:40:47,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7065057877639499776?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7065057877639499776%2C7065137130070556673%29
2023-05-19 12:09:37,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7065294702572384256
2023-05-18 23:33:49,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7060672958385557504
2023-05-18 19:03:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7063937272944984065
2023-05-15 19:51:17,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7063954456450646016
2023-05-11 15:21:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7062446554384650240
2023-05-11 15:18:36,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7062411620617986048
2023-05-10 15:51:41,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7062091087191924736
2023-05-04 13:45:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7059565529157517312
2023-05-04 13:45:23,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7059204426904809472
2023-05-04 13:45:11,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7059550836544217089
2023-05-01 16:05:31,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7058833698661552128
2023-04-27 17:32:16,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7057406021446631424
2023-04-25 15:19:22,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7056647844371300352
2023-04-24 20:34:15,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7056351502537297920
2023-04-21 18:44:24,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7055249870080671744
2023-04-20 15:32:15,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7054839052277006336
2023-04-19 19:03:25,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7054529886081740801
2023-04-19 15:12:39,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7054469361624854528
2023-04-18 16:09:14,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7054120680992210944
2023-04-14 15:51:42,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7052669668456636416
2023-04-13 15:01:15,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7052294600647987200
2023-04-11 00:17:10,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7051264091482443776
2023-04-05 17:50:17,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7049438045313380352
2023-04-04 15:21:20,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7049038148751814656
2023-03-31 18:29:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7047617758565453824
2023-03-30 19:16:01,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7047204987071787008
2023-03-30 16:06:56,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7047237352112459776
2023-03-28 15:05:16,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7046497386617065472
2023-03-26 13:43:52,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7045047629721833472
2023-03-25 01:11:29,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7045178671078285312
2023-03-21 15:46:58,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7043971168852180993
2023-03-20 23:03:04,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7043576525522173952
2023-03-15 18:31:20,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7041834022309683200
2023-03-09 19:38:01,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7039680672222908416
2023-03-08 18:20:18,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7039298723507494912
2023-03-07 18:20:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7038880615743508480
2023-03-04 12:38:26,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7036466653416570880
2023-03-04 00:04:46,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7037488161005977600
2023-03-02 19:03:27,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7037132695679770624
2023-03-01 16:24:57,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7036732935797956608
2023-02-23 16:15:46,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7034556322805129219
2023-02-22 16:27:19,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7034196814396309504
2023-02-21 16:07:36,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7033829043208667136
2023-02-19 14:27:54,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7026805110953414656
2023-02-14 23:57:14,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7031379625574301696
2023-02-14 23:56:50,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7031321679683313664
2023-02-14 20:39:32,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7031342481594085377
2023-02-09 18:39:21,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7029519041622884352
2023-02-08 15:16:46,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7029104158787964928
2023-02-07 18:22:13,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7028789510842839040
2023-02-07 14:17:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7028464366547046400
2023-02-02 17:10:24,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7026926893790580736
2023-01-31 15:57:45,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7026216861704892416
2023-01-26 16:05:56,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7024407010615992320
2023-01-26 15:22:09,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7024393286391877632
2023-01-23 17:04:34,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7023334571848982529
2023-01-19 15:58:24,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7021868410888192000
2023-01-18 16:30:24,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7021514052568825856
2023-01-13 16:16:16,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7019647655903424512
2023-01-13 16:14:58,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7019674215624671233
2023-01-10 15:47:39,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7018602956870619136
2023-01-06 20:29:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7017193970229288960
2023-01-04 16:30:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7016440756512964609
2022-12-22 18:46:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7011763322437996544
2022-12-18 00:09:34,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7009993566924001280
2022-12-16 16:25:59,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7009554157984481280
2022-12-14 03:41:25,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7008607849341743104
2022-12-13 15:55:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7008459327166373889
2022-12-13 00:58:23,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7008197669198188544
2022-12-12 20:21:22,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7008124079505371136
2022-12-09 16:02:43,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7006848748769222656
2022-12-09 14:49:04,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7006963161874513920
2022-12-09 01:29:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7006690270419304448
2022-12-07 16:33:42,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7006294608645140480
2022-12-02 17:48:14,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7004501394162401280
2022-12-01 18:50:22,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7004154672672321536
2022-11-30 16:20:54,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7003754686444953600
2022-11-24 13:40:58,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7001305326985650176
2022-11-23 16:18:26,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7001217320886964224
2022-11-17 18:33:19,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6999076808075722753
2022-11-15 16:24:45,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6998319607648251904
2022-11-11 18:59:12,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6996618815891480577
2022-11-11 14:21:26,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6996839238415646721
2022-11-10 14:06:49,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6996472721324867584
2022-11-09 16:53:44,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6996142472640823297
2022-11-09 14:38:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6996117997916491776
2022-11-08 14:36:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6995755876498251777
2022-11-02 23:52:58,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6993687410542870528
2022-11-01 20:15:20,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6993304356615831552
2022-10-31 15:27:52,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6992869224117358592
2022-10-28 18:51:09,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6991826602825293824
2022-10-26 21:25:11,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6991147674167119872
2022-10-25 16:32:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6990694192695898113
2022-10-24 20:40:01,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6990360578439479296
2022-10-22 12:30:56,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6989364906085011456
2022-10-21 21:30:00,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6989290039885103104
2022-10-20 12:10:25,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6986117241322831872
2022-10-18 13:43:00,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6988131742645698560
2022-10-12 21:42:09,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6983649956205121536
2022-10-12 18:08:14,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6985969450420195328
2022-10-11 14:56:36,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6985610249219059712
2022-10-06 00:34:43,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6983531624067928064
2022-09-30 18:36:36,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6981683154231209984
2022-09-29 15:35:41,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6981275137589288960
2022-09-26 16:03:10,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6980153348473724928
2022-09-22 16:05:41,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6978746086249148416
2022-09-20 17:45:30,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6978046412294934528
2022-09-16 16:31:03,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6976578011097706496
2022-09-15 13:35:17,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6976171238431875072
2022-09-13 16:30:37,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6975490801946537984
2022-09-08 17:47:27,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6973698169012465665
2022-09-07 16:13:27,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6970459773636943873
2022-09-07 16:07:21,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6973310675653734400
2022-09-06 15:59:41,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6972945936377352192
2022-09-01 14:17:55,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6971108825042948096
2022-08-30 14:03:54,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6970380334697705472
2022-08-28 01:29:54,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6968965429562126336
2022-08-26 15:23:26,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6968950845279268865
2022-08-23 14:13:47,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6967846275341848576
2022-08-22 14:59:45,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6967461965292048384
2022-08-18 20:42:23,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6966049118041358336
2022-08-16 14:36:20,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6965313745677864960
2022-08-11 19:18:42,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6963574365040906241
2022-08-11 13:28:34,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6963485427827691520
2022-08-08 16:16:36,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6962441361170071552
2022-08-05 15:57:30,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6961349343605927936
2022-08-04 14:50:01,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6960970021728657409
2022-08-03 15:48:25,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6960220460064149504
2022-07-29 13:17:46,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6958492100644528128
2022-07-27 17:27:06,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6958110488975081473
2022-07-27 13:57:49,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6957935348307947520
2022-07-22 16:13:51,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6956278792373903361
2022-07-21 15:18:28,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6955901914798518273
2022-07-19 17:04:52,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6955205622107680768
